sample_id,source_mat_id,url_handle_resolution,portal_url,sample_attribution,nsmp_consignment,date_provided,project_title,bioplatforms_project_code,bioplatforms_dataset_id,dataset_url_resolution,related_data,bioplatforms_project_doi,bioplatforms_project_ncbi_umbrellabioproject_id,bioplatforms_project,funding_agency,note,distributed to,ncbi_bioproject_accession_number,ncbi_biosample_accession_number
102.100.100/27494,102.100.100/27494,http://hdl.handle.net/102.100.100/27494,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27494,unknown|PHB20140515_100,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08364289
102.100.100/27495,102.100.100/27495,http://hdl.handle.net/102.100.100/27495,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27495,unknown|PHB20140515_25,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08364290
102.100.100/27496,102.100.100/27496,http://hdl.handle.net/102.100.100/27496,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27496,unknown|PHB20140515_50,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08364291
102.100.100/27497,102.100.100/27497,http://hdl.handle.net/102.100.100/27497,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27497,unknown|PHB20140515_75,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08364292
102.100.100/27498,102.100.100/27498,http://hdl.handle.net/102.100.100/27498,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27498,unknown|PHB20140612_0,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08364293
102.100.100/27499,102.100.100/27499,http://hdl.handle.net/102.100.100/27499,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27499,unknown|PHB20140612_10,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08364294
102.100.100/27500,102.100.100/27500,http://hdl.handle.net/102.100.100/27500,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27500,unknown|PHB20140612_100,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08363459
102.100.100/27501,102.100.100/27501,http://hdl.handle.net/102.100.100/27501,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27501,unknown|PHB20140612_75,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08363460
102.100.100/27502,102.100.100/27502,http://hdl.handle.net/102.100.100/27502,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27502,unknown|PHB20140612_25,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08363461
102.100.100/27503,102.100.100/27503,http://hdl.handle.net/102.100.100/27503,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27503,unknown|PHB20140612_50,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08363462
102.100.100/27504,102.100.100/27504,http://hdl.handle.net/102.100.100/27504,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27504,unknown|PHB20140716_0,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08363463
102.100.100/27505,102.100.100/27505,http://hdl.handle.net/102.100.100/27505,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27505,unknown|PHB20140716_10,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08363464
102.100.100/27506,102.100.100/27506,http://hdl.handle.net/102.100.100/27506,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27506,unknown|PHB20140716_100,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08363465
102.100.100/27507,102.100.100/27507,http://hdl.handle.net/102.100.100/27507,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27507,unknown|PHB20140716_25,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08363466
102.100.100/27508,102.100.100/27508,http://hdl.handle.net/102.100.100/27508,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27508,unknown|PHB20140716_50,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08363467
102.100.100/27509,102.100.100/27509,http://hdl.handle.net/102.100.100/27509,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27509,unknown|PHB20140716_75,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08363468
102.100.100/27510,102.100.100/27510,http://hdl.handle.net/102.100.100/27510,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27510,unknown|PHB20140824_0,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08363469
102.100.100/27511,102.100.100/27511,http://hdl.handle.net/102.100.100/27511,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27511,unknown|PHB20140824_10,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08363470
102.100.100/27512,102.100.100/27512,http://hdl.handle.net/102.100.100/27512,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27512,unknown|PHB20140824_100,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08363471
102.100.100/27513,102.100.100/27513,http://hdl.handle.net/102.100.100/27513,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27513,unknown|PHB20140824_25,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08363472
102.100.100/27514,102.100.100/27514,http://hdl.handle.net/102.100.100/27514,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27514,unknown|PHB20140824_50,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08363473
102.100.100/27515,102.100.100/27515,http://hdl.handle.net/102.100.100/27515,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27515,unknown|PHB20140824_75,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08363474
102.100.100/27516,102.100.100/27516,http://hdl.handle.net/102.100.100/27516,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27516,unknown|PHB20140911_0,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08363475
102.100.100/27517,102.100.100/27517,http://hdl.handle.net/102.100.100/27517,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27517,unknown|PHB20140911_10,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08363476
102.100.100/27518,102.100.100/27518,http://hdl.handle.net/102.100.100/27518,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27518,unknown|PHB20140911_100,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08363477
102.100.100/27519,102.100.100/27519,http://hdl.handle.net/102.100.100/27519,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27519,unknown|PHB20140911_25,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08363478
102.100.100/27520,102.100.100/27520,http://hdl.handle.net/102.100.100/27520,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27520,unknown|PHB20140911_50,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08363479
102.100.100/27521,102.100.100/27521,http://hdl.handle.net/102.100.100/27521,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27521,unknown|PHB20140911_75,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08363480
102.100.100/27522,102.100.100/27522,http://hdl.handle.net/102.100.100/27522,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27522,unknown|PHB20141021_0,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08363481
102.100.100/27523,102.100.100/27523,http://hdl.handle.net/102.100.100/27523,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27523,unknown|PHB20141021_10,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08363482
102.100.100/27524,102.100.100/27524,http://hdl.handle.net/102.100.100/27524,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27524,unknown|PHB20141021_100,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08363483
102.100.100/27525,102.100.100/27525,http://hdl.handle.net/102.100.100/27525,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27525,unknown|PHB20141021_25,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08363484
102.100.100/27526,102.100.100/27526,http://hdl.handle.net/102.100.100/27526,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27526,unknown|PHB20141021_50,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08363485
102.100.100/27527,102.100.100/27527,http://hdl.handle.net/102.100.100/27527,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27527,unknown|PHB20141021_75,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08363486
102.100.100/27528,102.100.100/27528,http://hdl.handle.net/102.100.100/27528,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27528,unknown|PHB20141112_0,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08363487
102.100.100/27529,102.100.100/27529,http://hdl.handle.net/102.100.100/27529,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/27529,unknown|PHB20141112_10,,1/6/2016,AM-NRS IMOS National Reference Station,AM_NRS,102.100.100/401949,http://hdl.handle.net/102.100.100/401949,,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Marine Microbes Project (MM),Marine Microbes Initative; Integrated Marine Observing System,,Jodie van de Kamp,PRJNA385736,SAMN08363488
